Frequency (Hz)	Level (dB)
2831.616211	-67.956268
2836.999512	-68.714218
2842.382812	-68.800201
2847.766113	-68.366631
2853.149414	-69.209854
2858.532715	-69.510307
2863.916016	-69.355980
2869.299316	-69.991417
2874.682617	-70.003120
2880.065918	-70.331718
2885.449219	-70.859764
2890.832520	-70.862038
2896.215820	-70.791611
2901.599121	-71.454124
2906.982422	-70.827766
2912.365723	-70.506538
2917.749023	-71.447487
2923.132324	-71.478935
2928.515625	-71.142128
2933.898926	-71.510147
2939.282227	-71.659302
2944.665527	-70.816032
2950.048828	-70.994492
2955.432129	-70.962166
2960.815430	-70.358696
2966.198730	-70.232178
2971.582031	-70.155319
2976.965332	-70.415260
2982.348633	-70.495132
2987.731934	-69.328728
2993.115234	-68.464149
2998.498535	-68.289047
3003.881836	-68.275719
3009.265137	-67.959618
3014.648438	-67.807014
3020.031738	-67.483932
3025.415039	-67.121025
3030.798340	-66.913940
3036.181641	-66.335686
3041.564941	-66.163872
3046.948242	-66.565002
3052.331543	-66.747063
3057.714844	-66.878998
3063.098145	-66.418518
3068.481445	-66.727310
3073.864746	-66.245209
3079.248047	-65.445045
3084.631348	-65.898071
3090.014648	-65.902695
3095.397949	-65.605980
3100.781250	-66.040672
3106.164551	-65.956329
3111.547852	-66.202225
3116.931152	-66.069855
3122.314453	-65.948883
3127.697754	-66.141197
3133.081055	-65.826256
3138.464355	-65.308983
3143.847656	-65.031364
3149.230957	-64.650467
3154.614258	-64.945854
3159.997559	-65.190170
3165.380859	-64.753441
3170.764160	-64.682640
3176.147461	-64.474243
3181.530762	-64.705391
3186.914062	-65.208008
3192.297363	-65.509331
3197.680664	-66.071053
3203.063965	-66.177834
3208.447266	-66.969124
3213.830566	-67.861771
3219.213867	-68.032875
3224.597168	-68.211823
3229.980469	-68.384789
3235.363770	-69.177032
3240.747070	-69.109642
3246.130371	-68.169250
3251.513672	-68.045883
3256.896973	-68.085487
3262.280273	-67.731422
3267.663574	-67.288239
3273.046875	-67.544098
3278.430176	-68.085083
3283.813477	-67.316818
3289.196777	-67.664803
3294.580078	-68.762764
3299.963379	-69.201401
3305.346680	-69.951385
3310.729980	-70.923615
3316.113281	-71.597015
3321.496582	-72.034950
3326.879883	-72.378967
3332.263184	-72.614990
3337.646484	-73.341385
3343.029785	-73.171135
3348.413086	-72.281151
