Frequency (Hz)	Level (dB)
5862.414551	-100.544655
5867.797852	-100.443443
5873.181152	-100.033783
5878.564453	-99.359650
5883.947754	-99.142799
5889.331055	-99.236504
5894.714355	-98.135445
5900.097656	-99.175011
5905.480957	-100.194176
5910.864258	-99.534531
5916.247559	-99.499123
5921.630859	-98.898888
5927.014160	-99.103706
5932.397461	-99.499870
5937.780762	-99.350136
5943.164062	-99.674240
5948.547363	-100.257385
5953.930664	-99.797852
5959.313965	-99.489174
5964.697266	-99.448425
5970.080566	-99.334686
5975.463867	-99.225731
5980.847168	-99.858971
5986.230469	-99.557808
5991.613770	-99.370422
5996.997070	-99.694199
6002.380371	-99.727379
6007.763672	-99.588264
6013.146973	-99.361946
6018.530273	-99.440826
6023.913574	-100.023247
6029.296875	-100.077026
6034.680176	-99.077454
6040.063477	-99.308197
6045.446777	-100.027527
6050.830078	-100.062111
6056.213379	-99.436333
6061.596680	-99.438118
6066.979980	-99.565712
6072.363281	-99.395882
6077.746582	-99.076492
6083.129883	-98.631340
6088.513184	-98.487511
6093.896484	-98.775406
6099.279785	-98.171616
6104.663086	-98.731018
6110.046387	-99.366364
6115.429688	-100.128525
6120.812988	-99.535591
6126.196289	-99.085548
6131.579590	-99.498260
6136.962891	-99.777176
6142.346191	-99.620468
6147.729492	-99.510796
6153.112793	-99.234802
6158.496094	-99.216515
6163.879395	-99.375252
6169.262695	-99.181549
6174.645996	-99.162018
6180.029297	-99.145027
6185.412598	-98.992584
6190.795898	-98.631653
6196.179199	-99.439720
6201.562500	-99.757248
6206.945801	-99.547318
6212.329102	-99.799713
6217.712402	-99.705795
6223.095703	-99.129639
6228.479004	-98.766388
6233.862305	-99.272057
6239.245605	-99.749901
6244.628906	-99.640610
6250.012207	-99.575653
6255.395508	-99.502708
6260.778809	-99.111404
6266.162109	-99.137939
6271.545410	-99.328148
6276.928711	-99.714096
6282.312012	-99.068443
6287.695312	-99.072975
6293.078613	-99.526344
6298.461914	-99.052956
6303.845215	-99.104706
6309.228516	-99.162796
6314.611816	-99.735123
6319.995117	-99.678406
6325.378418	-99.258812
6330.761719	-99.203766
