Frequency (Hz)	Level (dB)
3149.230957	-87.124290
3154.614258	-87.481583
3159.997559	-87.537430
3165.380859	-87.277077
3170.764160	-86.957275
3176.147461	-86.930649
3181.530762	-86.557961
3186.914062	-86.583809
3192.297363	-86.352875
3197.680664	-86.359055
3203.063965	-86.497627
3208.447266	-86.527779
3213.830566	-86.539513
3219.213867	-86.136208
3224.597168	-86.382195
3229.980469	-86.928284
3235.363770	-87.229691
3240.747070	-86.943260
3246.130371	-86.529099
3251.513672	-86.096245
3256.896973	-86.044220
3262.280273	-85.755524
3267.663574	-86.752266
3273.046875	-86.414261
3278.430176	-86.057426
3283.813477	-86.262932
3289.196777	-86.630959
3294.580078	-86.278893
3299.963379	-86.368057
3305.346680	-86.024536
3310.729980	-85.905655
3316.113281	-86.135376
3321.496582	-86.222870
3326.879883	-86.413490
3332.263184	-86.044968
3337.646484	-85.779655
3343.029785	-85.906166
3348.413086	-85.790176
3353.796387	-85.872032
3359.179688	-85.336304
3364.562988	-84.883171
3369.946289	-85.539360
3375.329590	-85.828384
3380.712891	-85.331619
3386.096191	-85.434227
3391.479492	-85.594421
3396.862793	-85.566391
3402.246094	-85.899406
3407.629395	-86.308044
3413.012695	-85.963745
3418.395996	-85.776657
3423.779297	-86.175636
3429.162598	-86.599075
3434.545898	-87.294220
3439.929199	-87.527466
3445.312500	-87.976128
3450.695801	-88.465042
3456.079102	-88.905991
3461.462402	-89.158829
3466.845703	-90.106140
3472.229004	-89.688156
3477.612305	-88.787003
3482.995605	-88.616440
3488.378906	-88.230026
3493.762207	-87.591393
3499.145508	-87.692719
3504.528809	-87.944366
3509.912109	-87.409943
3515.295410	-87.290207
3520.678711	-87.542068
3526.062012	-88.187073
3531.445312	-88.521080
3536.828613	-88.703339
3542.211914	-88.873390
3547.595215	-88.457169
3552.978516	-88.111168
3558.361816	-88.404991
3563.745117	-88.506477
3569.128418	-88.027924
3574.511719	-87.353127
3579.895020	-87.437042
3585.278320	-88.359428
3590.661621	-88.055855
3596.044922	-87.848267
3601.428223	-87.919197
3606.811523	-88.946373
3612.194824	-89.342506
3617.578125	-89.630089
3622.961426	-89.756744
3628.344727	-89.558784
3633.728027	-89.131744
3639.111328	-88.470642
3644.494629	-87.533951
3649.877930	-87.137688
3655.261230	-86.528244
3660.644531	-86.639809
3666.027832	-87.221062
3671.411133	-88.078720
3676.794434	-87.804680
3682.177734	-87.637619
3687.561035	-87.014771
3692.944336	-86.955765
3698.327637	-87.307762
3703.710938	-88.205475
3709.094238	-88.820984
3714.477539	-88.858925
3719.860840	-88.386429
3725.244141	-87.652176
3730.627441	-87.500717
3736.010742	-87.355667
3741.394043	-87.138321
3746.777344	-86.429741
3752.160645	-87.519669
3757.543945	-88.221245
3762.927246	-87.690567
3768.310547	-88.536125
3773.693848	-88.645065
3779.077148	-88.613197
3784.460449	-89.381950
3789.843750	-89.126915
3795.227051	-89.859169
3800.610352	-90.135696
3805.993652	-89.509460
3811.376953	-89.710602
3816.760254	-90.013947
3822.143555	-90.143112
3827.526855	-90.229332
3832.910156	-89.767822
3838.293457	-89.411659
3843.676758	-89.989166
3849.060059	-90.205460
3854.443359	-90.542557
3859.826660	-90.607109
3865.209961	-91.491653
3870.593262	-91.582947
3875.976562	-91.599411
3881.359863	-91.600540
3886.743164	-92.119820
3892.126465	-92.450661
3897.509766	-91.884003
3902.893066	-91.503242
3908.276367	-91.313354
3913.659668	-90.997681
3919.042969	-91.162743
3924.426270	-91.060760
3929.809570	-90.873688
3935.192871	-90.947304
3940.576172	-90.898804
3945.959473	-90.776733
3951.342773	-89.703743
3956.726074	-89.389023
3962.109375	-88.750099
3967.492676	-88.332886
3972.875977	-87.464836
3978.259277	-87.663734
3983.642578	-88.120262
3989.025879	-88.573936
3994.409180	-89.287392
3999.792480	-89.086449
4005.175781	-88.947777
4010.559082	-88.813004
4015.942383	-88.225410
4021.325684	-88.336128
4026.708984	-88.834679
4032.092285	-88.584404
4037.475586	-88.461197
4042.858887	-88.974594
4048.242188	-88.520599
4053.625488	-88.437088
4059.008789	-88.448494
4064.392090	-88.639267
4069.775391	-88.570366
4075.158691	-89.002945
4080.541992	-88.917488
4085.925293	-89.621971
4091.308594	-89.694649
4096.691895	-89.436691
4102.075195	-89.854362
4107.458496	-89.548706
4112.841797	-89.678604
4118.225098	-89.187752
4123.608398	-89.697105
4128.991699	-90.197578
4134.375000	-90.423370
4139.758301	-90.157211
4145.141602	-89.662186
4150.524902	-89.164215
4155.908203	-88.860107
4161.291504	-89.497734
4166.674805	-89.638962
4172.058105	-89.474548
4177.441406	-89.588913
4182.824707	-90.521179
4188.208008	-89.868073
4193.591309	-90.228867
4198.974609	-90.031624
4204.357910	-89.810089
4209.741211	-89.499779
4215.124512	-89.646095
4220.507812	-89.523911
4225.891113	-89.470398
4231.274414	-89.547699
4236.657715	-89.311691
4242.041016	-89.365219
4247.424316	-88.979065
4252.807617	-88.402061
4258.190918	-88.725533
4263.574219	-88.118744
4268.957520	-88.034973
4274.340820	-87.930763
4279.724121	-88.038696
4285.107422	-87.638039
4290.490723	-88.692589
4295.874023	-89.106895
4301.257324	-89.200699
4306.640625	-89.212105
4312.023926	-89.567505
4317.407227	-89.338562
4322.790527	-89.166862
4328.173828	-89.265564
4333.557129	-88.836433
4338.940430	-88.543945
4344.323730	-88.185760
4349.707031	-88.741257
4355.090332	-88.319489
4360.473633	-88.416466
4365.856934	-88.640381
4371.240234	-87.813957
4376.623535	-87.537560
4382.006836	-87.709564
4387.390137	-87.203323
4392.773438	-86.784477
4398.156738	-86.218956
4403.540039	-85.284485
4408.923340	-84.972893
4414.306641	-85.651543
4419.689941	-84.864975
4425.073242	-84.061630
4430.456543	-83.060143
4435.839844	-82.102600
4441.223145	-83.395340
4446.606445	-84.289879
4451.989746	-85.502045
4457.373047	-86.249779
4462.756348	-85.112740
4468.139648	-83.141228
4473.522949	-79.951454
4478.906250	-76.922234
4484.289551	-73.656647
4489.672852	-70.489609
4495.056152	-68.346771
4500.439453	-69.891235
4505.822754	-75.323753
4511.206055	-80.805832
4516.589355	-85.563118
4521.972656	-85.350616
4527.355957	-84.006737
4532.739258	-83.300064
4538.122559	-81.605591
4543.505859	-80.674576
4548.889160	-81.404388
4554.272461	-82.698647
4559.655762	-83.243057
4565.039062	-85.006516
4570.422363	-85.347801
4575.805664	-85.483170
4581.188965	-85.021965
4586.572266	-84.916580
4591.955566	-85.789703
4597.338867	-86.093674
4602.722168	-86.452736
4608.105469	-87.676956
4613.488770	-86.850838
4618.872070	-86.461899
4624.255371	-86.209404
4629.638672	-83.381950
4635.021973	-80.555511
4640.405273	-77.813599
4645.788574	-74.361557
4651.171875	-72.583771
4656.555176	-72.633484
4661.938477	-72.751320
4667.321777	-74.236366
4672.705078	-76.847839
4678.088379	-79.567383
4683.471680	-81.774239
4688.854980	-81.678246
4694.238281	-80.954407
4699.621582	-80.074471
4705.004883	-78.185692
4710.388184	-77.186394
4715.771484	-79.229179
4721.154785	-83.693253
4726.538086	-86.599197
4731.921387	-88.595757
4737.304688	-89.114662
4742.687988	-88.824165
4748.071289	-89.476692
4753.454590	-89.667145
4758.837891	-88.333351
4764.221191	-87.555397
4769.604492	-86.600327
4774.987793	-85.693138
4780.371094	-85.454079
4785.754395	-84.865746
4791.137695	-84.236862
4796.520996	-82.912697
4801.904297	-84.978920
4807.287598	-87.491020
4812.670898	-88.573997
4818.054199	-89.827110
4823.437500	-89.629295
4828.820801	-89.580406
4834.204102	-89.985435
4839.587402	-90.123581
4844.970703	-90.169632
4850.354004	-90.150658
4855.737305	-90.286224
4861.120605	-90.739891
4866.503906	-91.277565
4871.887207	-91.217735
4877.270508	-89.488998
4882.653809	-90.235687
4888.037109	-90.706879
4893.420410	-89.838295
4898.803711	-89.497581
4904.187012	-88.479927
4909.570312	-86.801651
4914.953613	-85.178009
4920.336914	-83.934860
4925.720215	-82.905838
4931.103516	-84.428192
4936.486816	-87.593842
4941.870117	-89.099236
4947.253418	-90.217583
4952.636719	-90.296417
4958.020020	-89.633713
4963.403320	-89.448769
4968.786621	-90.078827
4974.169922	-90.306534
4979.553223	-90.357430
4984.936523	-89.776649
4990.319824	-90.746742
4995.703125	-90.183174
5001.086426	-89.644485
5006.469727	-89.909027
5011.853027	-90.420822
5017.236328	-90.222794
5022.619629	-90.117744
5028.002930	-90.251930
5033.386230	-90.289627
5038.769531	-90.569893
5044.152832	-90.764626
5049.536133	-90.718803
5054.919434	-90.747574
5060.302734	-90.572975
5065.686035	-90.498482
5071.069336	-90.292702
5076.452637	-89.427795
5081.835938	-87.611565
5087.219238	-88.522697
5092.602539	-88.836876
5097.985840	-88.895218
5103.369141	-89.132507
5108.752441	-90.221504
5114.135742	-90.321167
5119.519043	-90.366646
5124.902344	-90.186005
5130.285645	-89.629890
5135.668945	-89.044334
5141.052246	-89.447983
5146.435547	-89.522430
5151.818848	-89.730858
5157.202148	-90.160446
5162.585449	-90.278198
5167.968750	-89.798981
5173.352051	-90.052734
5178.735352	-91.061111
5184.118652	-91.088890
5189.501953	-91.015892
5194.885254	-91.059639
5200.268555	-91.129074
5205.651855	-91.567276
5211.035156	-91.396950
5216.418457	-91.727158
5221.801758	-91.604996
5227.185059	-91.085693
5232.568359	-91.087868
5237.951660	-91.522659
5243.334961	-91.072510
5248.718262	-91.156311
5254.101562	-91.380569
5259.484863	-91.600166
5264.868164	-90.974495
5270.251465	-90.952148
5275.634766	-91.166817
5281.018066	-90.993011
5286.401367	-90.952583
5291.784668	-92.164246
5297.167969	-91.673126
5302.551270	-91.636307
5307.934570	-91.441589
5313.317871	-91.904251
5318.701172	-91.390282
5324.084473	-91.072083
5329.467773	-91.041527
5334.851074	-90.817551
5340.234375	-90.647583
5345.617676	-89.833847
5351.000977	-89.206612
5356.384277	-89.846764
5361.767578	-91.453606
5367.150879	-92.691750
5372.534180	-92.592010
5377.917480	-92.583626
5383.300781	-92.239815
5388.684082	-92.646141
5394.067383	-92.526756
5399.450684	-92.004990
5404.833984	-91.928833
5410.217285	-92.404823
5415.600586	-92.504036
5420.983887	-92.849014
5426.367188	-92.805359
5431.750488	-92.719078
5437.133789	-92.373421
5442.517090	-92.032204
5447.900391	-92.520508
5453.283691	-92.927811
5458.666992	-92.293137
5464.050293	-92.441704
5469.433594	-93.155052
5474.816895	-92.218796
5480.200195	-92.246506
5485.583496	-91.136177
5490.966797	-90.248344
5496.350098	-91.811684
5501.733398	-91.760704
5507.116699	-91.771126
5512.500000	-91.080460
5517.883301	-90.698196
5523.266602	-90.945892
5528.649902	-91.366753
5534.033203	-91.603867
5539.416504	-91.318069
5544.799805	-91.451279
5550.183105	-91.613274
5555.566406	-92.287582
5560.949707	-92.452042
5566.333008	-92.656418
5571.716309	-92.710007
5577.099609	-92.653336
5582.482910	-92.082993
5587.866211	-91.624748
5593.249512	-90.937691
5598.632812	-91.208664
5604.016113	-91.571419
5609.399414	-91.430199
5614.782715	-91.860054
5620.166016	-91.964645
5625.549316	-91.964035
5630.932617	-91.630142
5636.315918	-91.375893
5641.699219	-91.223633
5647.082520	-91.844994
5652.465820	-92.145958
5657.849121	-92.015289
5663.232422	-91.883224
5668.615723	-92.034958
5673.999023	-91.689178
5679.382324	-91.243179
5684.765625	-91.081657
5690.148926	-90.133141
5695.532227	-90.281204
5700.915527	-92.188408
5706.298828	-92.448563
5711.682129	-93.043739
5717.065430	-92.378159
5722.448730	-92.093506
5727.832031	-91.929428
5733.215332	-91.840317
5738.598633	-91.880600
