Frequency (Hz)	Level (dB)
4688.854980	-88.610420
4694.238281	-88.509682
4699.621582	-88.244919
4705.004883	-87.495110
4710.388184	-87.593102
4715.771484	-88.546532
4721.154785	-88.660027
4726.538086	-88.642883
4731.921387	-88.368835
4737.304688	-87.982216
4742.687988	-88.620110
4748.071289	-88.996857
4753.454590	-88.467346
4758.837891	-88.536774
4764.221191	-87.544083
4769.604492	-84.912773
4774.987793	-84.251564
4780.371094	-86.652168
4785.754395	-87.972443
4791.137695	-87.564323
4796.520996	-87.487617
4801.904297	-87.657455
4807.287598	-87.862274
4812.670898	-87.761833
4818.054199	-88.058952
4823.437500	-88.109818
4828.820801	-88.153442
4834.204102	-89.154259
4839.587402	-88.893349
4844.970703	-89.253540
4850.354004	-89.787788
4855.737305	-89.812126
4861.120605	-90.543770
4866.503906	-90.565933
4871.887207	-90.034325
4877.270508	-90.536346
4882.653809	-90.431839
4888.037109	-90.224892
4893.420410	-89.958092
4898.803711	-90.046082
4904.187012	-90.519867
4909.570312	-90.768021
4914.953613	-90.651093
4920.336914	-90.294991
4925.720215	-90.224068
4931.103516	-89.558914
4936.486816	-89.169434
4941.870117	-88.736717
4947.253418	-89.011497
4952.636719	-89.047073
4958.020020	-88.612961
4963.403320	-88.976387
4968.786621	-89.322426
4974.169922	-89.470253
4979.553223	-90.142914
4984.936523	-89.781982
4990.319824	-89.712563
4995.703125	-89.617836
5001.086426	-89.770203
5006.469727	-90.735291
5011.853027	-91.061043
5017.236328	-91.286140
5022.619629	-91.081306
5028.002930	-90.774513
5033.386230	-90.430267
5038.769531	-90.201805
5044.152832	-89.771454
5049.536133	-89.587982
5054.919434	-90.721092
5060.302734	-90.612022
5065.686035	-90.492393
5071.069336	-90.796829
5076.452637	-90.866936
5081.835938	-90.732269
5087.219238	-90.354454
5092.602539	-89.687866
5097.985840	-91.147766
5103.369141	-91.758812
5108.752441	-91.729698
5114.135742	-91.665878
5119.519043	-91.705673
5124.902344	-91.643112
5130.285645	-92.127434
5135.668945	-92.406914
5141.052246	-91.997452
5146.435547	-91.986504
5151.818848	-92.069504
5157.202148	-92.673203
5162.585449	-92.091965
5167.968750	-91.977325
5173.352051	-91.905838
5178.735352	-91.674614
5184.118652	-91.066292
5189.501953	-90.613350
5194.885254	-89.437386
5200.268555	-91.301613
5205.651855	-91.889755
5211.035156	-90.944977
5216.418457	-90.645424
5221.801758	-90.761711
5227.185059	-91.792366
5232.568359	-91.287590
5237.951660	-90.964790
5243.334961	-91.719772
5248.718262	-91.966225
5254.101562	-92.116211
5259.484863	-92.191566
5264.868164	-91.953842
5270.251465	-91.753876
5275.634766	-92.342308
5281.018066	-92.410995
5286.401367	-92.346382
5291.784668	-91.615768
5297.167969	-90.822456
5302.551270	-91.107292
5307.934570	-90.846764
5313.317871	-90.101585
5318.701172	-89.834145
5324.084473	-90.513214
5329.467773	-90.331322
5334.851074	-90.658272
5340.234375	-90.687660
5345.617676	-90.579109
5351.000977	-90.978394
5356.384277	-91.457512
5361.767578	-91.716782
5367.150879	-91.594238
5372.534180	-91.833206
5377.917480	-91.244820
5383.300781	-91.552544
5388.684082	-91.434601
5394.067383	-90.565063
5399.450684	-90.163231
5404.833984	-90.890068
5410.217285	-90.818481
5415.600586	-90.766327
5420.983887	-90.653061
5426.367188	-90.670715
5431.750488	-90.396355
5437.133789	-90.302895
5442.517090	-90.328072
5447.900391	-91.057388
5453.283691	-91.038498
5458.666992	-90.776268
5464.050293	-90.814499
5469.433594	-92.213234
5474.816895	-92.460274
5480.200195	-92.459969
5485.583496	-92.412987
5490.966797	-92.246513
5496.350098	-91.911972
5501.733398	-91.509827
5507.116699	-91.184967
5512.500000	-90.792221
5517.883301	-90.487709
5523.266602	-90.681107
5528.649902	-90.483894
5534.033203	-90.407913
5539.416504	-91.322372
5544.799805	-91.696388
5550.183105	-91.777565
5555.566406	-91.701607
5560.949707	-91.769501
5566.333008	-91.986397
5571.716309	-91.576736
5577.099609	-91.473351
5582.482910	-91.700081
5587.866211	-91.907776
5593.249512	-92.016945
5598.632812	-91.786766
5604.016113	-91.656548
5609.399414	-92.014305
5614.782715	-91.407822
5620.166016	-91.241112
5625.549316	-91.291473
5630.932617	-91.393425
5636.315918	-91.177505
5641.699219	-91.513977
5647.082520	-90.985847
5652.465820	-91.344505
5657.849121	-90.760689
5663.232422	-91.154694
5668.615723	-91.152145
5673.999023	-91.042122
5679.382324	-90.626526
5684.765625	-90.879517
5690.148926	-91.535248
5695.532227	-91.657936
5700.915527	-92.060204
5706.298828	-93.008888
5711.682129	-92.584053
5717.065430	-92.682625
5722.448730	-93.010780
5727.832031	-93.010902
5733.215332	-93.641335
5738.598633	-93.593994
5743.981934	-94.027573
5749.365234	-93.463310
5754.748535	-93.662193
5760.131836	-94.231125
5765.515137	-94.322411
5770.898438	-94.073486
5776.281738	-94.307823
5781.665039	-94.324295
5787.048340	-94.460175
5792.431641	-94.098503
5797.814941	-93.729530
5803.198242	-93.836433
5808.581543	-93.452507
5813.964844	-93.659698
5819.348145	-93.600601
5824.731445	-92.974976
5830.114746	-94.089149
5835.498047	-93.546059
5840.881348	-93.482201
5846.264648	-93.215202
5851.647949	-92.934319
5857.031250	-93.089508
5862.414551	-92.574837
5867.797852	-92.629089
5873.181152	-93.231514
5878.564453	-92.783356
5883.947754	-92.631325
5889.331055	-93.736473
5894.714355	-93.955032
5900.097656	-93.840675
5905.480957	-93.272354
5910.864258	-93.525085
5916.247559	-94.076538
5921.630859	-93.222687
5927.014160	-93.335571
5932.397461	-94.450630
5937.780762	-94.122002
5943.164062	-94.083511
5948.547363	-93.950172
5953.930664	-93.605705
5959.313965	-93.786133
5964.697266	-93.926804
5970.080566	-93.475525
5975.463867	-93.807739
5980.847168	-93.894196
5986.230469	-94.206184
5991.613770	-94.341835
5996.997070	-94.175003
6002.380371	-94.872261
6007.763672	-93.870766
6013.146973	-94.118568
6018.530273	-93.894135
6023.913574	-93.579033
6029.296875	-93.368469
6034.680176	-93.362137
6040.063477	-93.634865
6045.446777	-93.662270
6050.830078	-92.733421
6056.213379	-92.930565
6061.596680	-93.895676
6066.979980	-94.041397
6072.363281	-93.843773
6077.746582	-93.494133
6083.129883	-93.721191
6088.513184	-93.821648
6093.896484	-94.381981
6099.279785	-93.788582
6104.663086	-93.593422
6110.046387	-93.804634
6115.429688	-93.792038
6120.812988	-94.081238
6126.196289	-94.727280
6131.579590	-94.126022
6136.962891	-94.210167
6142.346191	-94.539719
6147.729492	-94.373718
6153.112793	-94.644028
6158.496094	-94.416603
6163.879395	-94.534248
6169.262695	-95.094139
6174.645996	-94.782402
6180.029297	-94.697838
6185.412598	-94.436920
6190.795898	-94.343231
6196.179199	-94.602432
6201.562500	-94.333168
6206.945801	-93.546288
6212.329102	-94.253700
6217.712402	-94.449188
6223.095703	-94.648155
6228.479004	-93.999809
6233.862305	-93.325104
6239.245605	-94.074432
6244.628906	-94.876175
6250.012207	-94.436874
6255.395508	-94.254723
6260.778809	-94.082771
6266.162109	-94.487045
6271.545410	-94.670235
6276.928711	-94.913124
6282.312012	-94.186501
6287.695312	-94.221313
6293.078613	-94.163231
6298.461914	-93.801003
6303.845215	-93.693535
6309.228516	-93.800079
6314.611816	-93.830246
6319.995117	-94.303284
6325.378418	-94.076004
6330.761719	-93.828644
