Frequency (Hz)	Level (dB)
4285.107422	-82.364647
4290.490723	-82.710052
4295.874023	-83.035309
4301.257324	-83.079208
4306.640625	-82.975761
4312.023926	-82.901215
4317.407227	-83.205833
4322.790527	-82.213150
4328.173828	-82.365456
4333.557129	-82.306671
4338.940430	-82.355522
4344.323730	-82.323853
4349.707031	-82.454323
4355.090332	-82.349861
4360.473633	-82.384583
4365.856934	-83.026268
4371.240234	-83.569214
4376.623535	-83.053665
4382.006836	-82.744392
4387.390137	-82.073730
4392.773438	-82.163651
4398.156738	-82.576279
4403.540039	-82.593369
4408.923340	-82.154640
4414.306641	-82.106819
4419.689941	-82.084312
4425.073242	-81.173088
4430.456543	-81.810463
4435.839844	-82.187263
4441.223145	-82.043007
4446.606445	-81.781288
4451.989746	-81.745453
4457.373047	-81.435333
4462.756348	-80.218842
4468.139648	-79.798920
4473.522949	-78.201263
4478.906250	-76.271683
4484.289551	-76.207359
4489.672852	-76.785576
4495.056152	-77.682381
4500.439453	-79.090187
4505.822754	-81.066605
4511.206055	-81.530304
4516.589355	-80.576813
4521.972656	-80.287971
4527.355957	-79.008446
4532.739258	-77.761574
4538.122559	-77.602882
4543.505859	-79.729729
4548.889160	-80.365593
4554.272461	-80.188156
4559.655762	-80.077202
4565.039062	-79.603096
4570.422363	-78.973289
4575.805664	-79.107887
4581.188965	-79.594872
4586.572266	-79.509438
4591.955566	-79.821243
4597.338867	-80.516205
4602.722168	-80.767853
4608.105469	-80.815674
4613.488770	-82.243752
4618.872070	-82.988297
4624.255371	-82.719261
4629.638672	-82.799271
4635.021973	-82.439850
4640.405273	-81.169785
4645.788574	-80.713112
4651.171875	-80.653099
4656.555176	-79.793343
4661.938477	-79.342445
4667.321777	-79.801315
4672.705078	-79.846764
4678.088379	-80.626259
4683.471680	-81.240036
4688.854980	-81.113678
4694.238281	-81.517181
4699.621582	-81.617882
4705.004883	-82.021942
4710.388184	-82.058311
4715.771484	-82.184631
4721.154785	-83.172401
4726.538086	-83.263321
4731.921387	-83.233055
4737.304688	-82.440102
4742.687988	-81.887779
4748.071289	-81.016815
4753.454590	-79.903358
4758.837891	-81.790581
4764.221191	-81.435661
4769.604492	-80.543846
4774.987793	-81.364769
4780.371094	-81.847893
